id,gender,age,number_of_kids,date,day,duration
741115,FEMALE,46,2,10.0,5.0,3.279166666666667
741115,FEMALE,46,2,11.0,6.0,2.825
741115,FEMALE,46,2,12.0,0.0,4.558333333333334
741115,FEMALE,46,2,13.0,1.0,3.279166666666667
741115,FEMALE,46,2,14.0,2.0,4.820833333333334
741115,FEMALE,46,2,15.0,3.0,2.754166666666667
741115,FEMALE,46,2,16.0,4.0,4.733333333333333
741115,FEMALE,46,2,17.0,5.0,1.1458333333333333
741115,FEMALE,46,2,18.0,6.0,4.395833333333333
741115,FEMALE,46,2,19.0,0.0,2.4833333333333334
741115,FEMALE,46,2,21.0,2.0,0.8916666666666667
448765,MALE,38,3,1.0,3.0,5.025
448765,MALE,38,3,2.0,4.0,3.808333333333333
448765,MALE,38,3,4.0,6.0,8.633333333333333
448765,MALE,38,3,5.0,0.0,2.4458333333333333
448765,MALE,38,3,6.0,1.0,3.9291666666666667
448765,MALE,38,3,7.0,2.0,3.5875
448765,MALE,38,3,8.0,3.0,2.1458333333333335
448765,MALE,38,3,9.0,4.0,1.4125
448765,MALE,38,3,11.0,6.0,5.183333333333334
448765,MALE,38,3,12.0,0.0,1.2875
448765,MALE,38,3,13.0,1.0,4.704166666666667
448765,MALE,38,3,14.0,2.0,1.275
448765,MALE,38,3,15.0,3.0,2.754166666666667
448765,MALE,38,3,16.0,4.0,4.066666666666666
448765,MALE,38,3,18.0,6.0,5.35
448765,MALE,38,3,19.0,0.0,3.4791666666666665
448765,MALE,38,3,20.0,1.0,2.3125
448765,MALE,38,3,21.0,2.0,1.2
390057,MALE,43,3,1.0,3.0,9.379166666666666
390057,MALE,43,3,2.0,4.0,5.366666666666666
390057,MALE,43,3,4.0,6.0,7.2625
390057,MALE,43,3,5.0,0.0,9.004166666666666
390057,MALE,43,3,6.0,1.0,8.075
390057,MALE,43,3,7.0,2.0,7.429166666666666
390057,MALE,43,3,8.0,3.0,9.191666666666666
390057,MALE,43,3,9.0,4.0,8.883333333333333
390057,MALE,43,3,10.0,5.0,7.395833333333333
390057,MALE,43,3,11.0,6.0,9.1
390057,MALE,43,3,12.0,0.0,7.079166666666667
390057,MALE,43,3,13.0,1.0,8.920833333333333
390057,MALE,43,3,14.0,2.0,9.266666666666667
390057,MALE,43,3,15.0,3.0,9.441666666666666
390057,MALE,43,3,16.0,4.0,8.320833333333333
390057,MALE,43,3,17.0,5.0,5.354166666666667
390057,MALE,43,3,18.0,6.0,6.6
390057,MALE,43,3,19.0,0.0,6.379166666666666
390057,MALE,43,3,20.0,1.0,7.35
390057,MALE,43,3,21.0,2.0,5.208333333333333
162784,MALE,39,2,2.0,4.0,3.308333333333333
162784,MALE,39,2,5.0,0.0,0.9041666666666667
162784,MALE,39,2,6.0,1.0,0.4791666666666667
162784,MALE,39,2,7.0,2.0,3.658333333333333
162784,MALE,39,2,9.0,4.0,1.225
162784,MALE,39,2,12.0,0.0,1.9416666666666667
162784,MALE,39,2,13.0,1.0,0.8416666666666667
162784,MALE,39,2,14.0,2.0,3.7583333333333333
162784,MALE,39,2,16.0,4.0,1.4208333333333334
162784,MALE,39,2,19.0,0.0,2.7916666666666665
162784,MALE,39,2,20.0,1.0,3.845833333333333
162784,MALE,39,2,21.0,2.0,3.1458333333333335
436617,MALE,53,4,1.0,3.0,4.116666666666666
436617,MALE,53,4,5.0,0.0,1.7791666666666666
436617,MALE,53,4,6.0,1.0,2.0541666666666667
436617,MALE,53,4,7.0,2.0,1.5875
436617,MALE,53,4,12.0,0.0,0.9083333333333333
436617,MALE,53,4,13.0,1.0,0.9458333333333333
436617,MALE,53,4,14.0,2.0,3.129166666666667
436617,MALE,53,4,15.0,3.0,2.1458333333333335
436617,MALE,53,4,19.0,0.0,4.7125
436617,MALE,53,4,20.0,1.0,0.7833333333333333
436617,MALE,53,4,21.0,2.0,3.2625
344987,MALE,21,0,1.0,3.0,2.0083333333333333
344987,MALE,21,0,2.0,4.0,0.7166666666666667
344987,MALE,21,0,3.0,5.0,7.983333333333333
344987,MALE,21,0,4.0,6.0,8.2875
344987,MALE,21,0,5.0,0.0,1.4166666666666667
344987,MALE,21,0,6.0,1.0,1.7791666666666666
344987,MALE,21,0,7.0,2.0,1.5375
344987,MALE,21,0,8.0,3.0,0.9708333333333333
344987,MALE,21,0,9.0,4.0,2.933333333333333
344987,MALE,21,0,10.0,5.0,7.379166666666666
344987,MALE,21,0,12.0,0.0,5.116666666666666
344987,MALE,21,0,13.0,1.0,2.0625
344987,MALE,21,0,14.0,2.0,4.804166666666666
344987,MALE,21,0,16.0,4.0,2.5375
344987,MALE,21,0,17.0,5.0,7.158333333333333
344987,MALE,21,0,18.0,6.0,8.141666666666667
344987,MALE,21,0,19.0,0.0,4.45
344987,MALE,21,0,20.0,1.0,3.3958333333333335
344987,MALE,21,0,21.0,2.0,1.8916666666666666
449311,FEMALE,36,4,1.0,3.0,4.45
449311,FEMALE,36,4,2.0,4.0,2.4625
449311,FEMALE,36,4,5.0,0.0,4.066666666666666
449311,FEMALE,36,4,6.0,1.0,1.1958333333333333
449311,FEMALE,36,4,7.0,2.0,3.6333333333333333
449311,FEMALE,36,4,8.0,3.0,2.908333333333333
449311,FEMALE,36,4,9.0,4.0,0.6333333333333333
449311,FEMALE,36,4,12.0,0.0,4.15
449311,FEMALE,36,4,13.0,1.0,2.625
449311,FEMALE,36,4,14.0,2.0,4.1
449311,FEMALE,36,4,15.0,3.0,1.675
449311,FEMALE,36,4,16.0,4.0,2.504166666666667
449311,FEMALE,36,4,19.0,0.0,3.7916666666666665
449311,FEMALE,36,4,20.0,1.0,0.8375
449311,FEMALE,36,4,21.0,2.0,4.5875
990745,MALE,20,4,1.0,3.0,2.5416666666666665
990745,MALE,20,4,2.0,4.0,5.366666666666666
990745,MALE,20,4,6.0,1.0,1.8333333333333333
990745,MALE,20,4,7.0,2.0,2.775
990745,MALE,20,4,8.0,3.0,4.141666666666667
990745,MALE,20,4,9.0,4.0,1.6875
990745,MALE,20,4,13.0,1.0,2.845833333333333
990745,MALE,20,4,14.0,2.0,4.85
990745,MALE,20,4,15.0,3.0,2.775
990745,MALE,20,4,16.0,4.0,2.495833333333333
990745,MALE,20,4,20.0,1.0,4.7625
990745,MALE,20,4,21.0,2.0,3.495833333333333
129617,MALE,51,2,1.0,3.0,4.404166666666667
129617,MALE,51,2,2.0,4.0,4.191666666666666
129617,MALE,51,2,3.0,5.0,3.004166666666667
129617,MALE,51,2,4.0,6.0,6.995833333333334
129617,MALE,51,2,5.0,0.0,6.029166666666667
129617,MALE,51,2,6.0,1.0,5.0625
129617,MALE,51,2,7.0,2.0,5.5375
129617,MALE,51,2,8.0,3.0,3.15
129617,MALE,51,2,9.0,4.0,5.754166666666666
129617,MALE,51,2,10.0,5.0,5.145833333333333
129617,MALE,51,2,11.0,6.0,4.041666666666667
129617,MALE,51,2,12.0,0.0,7.545833333333333
129617,MALE,51,2,14.0,2.0,4.183333333333334
129617,MALE,51,2,15.0,3.0,4.6
129617,MALE,51,2,16.0,4.0,3.7083333333333335
129617,MALE,51,2,17.0,5.0,6.979166666666667
129617,MALE,51,2,18.0,6.0,4.3875
129617,MALE,51,2,19.0,0.0,7.408333333333333
129617,MALE,51,2,20.0,1.0,4.108333333333333
129617,MALE,51,2,21.0,2.0,6.9875
930456,FEMALE,25,0,2.0,4.0,6.079166666666667
930456,FEMALE,25,0,5.0,0.0,5.779166666666667
930456,FEMALE,25,0,6.0,1.0,6.404166666666667
930456,FEMALE,25,0,7.0,2.0,6.8
930456,FEMALE,25,0,9.0,4.0,4.15
930456,FEMALE,25,0,12.0,0.0,7.216666666666667
930456,FEMALE,25,0,13.0,1.0,6.445833333333334
930456,FEMALE,25,0,14.0,2.0,4.983333333333333
930456,FEMALE,25,0,15.0,3.0,4.9625
930456,FEMALE,25,0,16.0,4.0,6.183333333333334
930456,FEMALE,25,0,19.0,0.0,4.645833333333333
930456,FEMALE,25,0,20.0,1.0,8.7375
930456,FEMALE,25,0,21.0,2.0,4.891666666666667
774935,FEMALE,47,4,1.0,3.0,0.3958333333333333
774935,FEMALE,47,4,2.0,4.0,3.375
774935,FEMALE,47,4,5.0,0.0,2.058333333333333
774935,FEMALE,47,4,6.0,1.0,4.425
774935,FEMALE,47,4,7.0,2.0,3.191666666666667
774935,FEMALE,47,4,8.0,3.0,1.1125
774935,FEMALE,47,4,9.0,4.0,2.325
774935,FEMALE,47,4,12.0,0.0,2.9916666666666667
774935,FEMALE,47,4,13.0,1.0,2.9166666666666665
774935,FEMALE,47,4,14.0,2.0,2.308333333333333
774935,FEMALE,47,4,15.0,3.0,2.308333333333333
774935,FEMALE,47,4,16.0,4.0,1.9
774935,FEMALE,47,4,19.0,0.0,4.6375
774935,FEMALE,47,4,20.0,1.0,4.35
774935,FEMALE,47,4,21.0,2.0,4.470833333333333
894722,MALE,22,2,1.0,3.0,4.654166666666667
894722,MALE,22,2,2.0,4.0,3.783333333333333
894722,MALE,22,2,5.0,0.0,4.183333333333334
894722,MALE,22,2,6.0,1.0,5.829166666666667
894722,MALE,22,2,7.0,2.0,2.425
894722,MALE,22,2,8.0,3.0,2.6708333333333334
894722,MALE,22,2,9.0,4.0,1.7583333333333333
894722,MALE,22,2,12.0,0.0,4.525
894722,MALE,22,2,13.0,1.0,3.7708333333333335
894722,MALE,22,2,14.0,2.0,4.041666666666667
894722,MALE,22,2,15.0,3.0,4.583333333333333
894722,MALE,22,2,16.0,4.0,3.1333333333333333
894722,MALE,22,2,19.0,0.0,3.408333333333333
894722,MALE,22,2,20.0,1.0,5.479166666666667
894722,MALE,22,2,21.0,2.0,1.2583333333333333
216458,MALE,21,0,1.0,3.0,2.245833333333333
216458,MALE,21,0,2.0,4.0,3.066666666666667
216458,MALE,21,0,4.0,6.0,9.25
216458,MALE,21,0,6.0,1.0,4.479166666666667
216458,MALE,21,0,7.0,2.0,2.654166666666667
216458,MALE,21,0,8.0,3.0,1.825
216458,MALE,21,0,9.0,4.0,0.3375
216458,MALE,21,0,11.0,6.0,5.975
216458,MALE,21,0,12.0,0.0,2.591666666666667
216458,MALE,21,0,13.0,1.0,4.5375
216458,MALE,21,0,14.0,2.0,3.345833333333333
216458,MALE,21,0,15.0,3.0,4.329166666666667
216458,MALE,21,0,16.0,4.0,3.120833333333333
216458,MALE,21,0,18.0,6.0,6.3
216458,MALE,21,0,19.0,0.0,4.604166666666667
216458,MALE,21,0,20.0,1.0,0.9333333333333333
216458,MALE,21,0,21.0,2.0,2.004166666666667
625806,MALE,26,0,1.0,3.0,2.5541666666666667
625806,MALE,26,0,2.0,4.0,5.179166666666666
625806,MALE,26,0,5.0,0.0,2.4916666666666667
625806,MALE,26,0,6.0,1.0,8.079166666666667
625806,MALE,26,0,7.0,2.0,5.579166666666667
625806,MALE,26,0,8.0,3.0,7.925
625806,MALE,26,0,9.0,4.0,2.925
625806,MALE,26,0,12.0,0.0,2.8041666666666667
625806,MALE,26,0,13.0,1.0,7.616666666666666
625806,MALE,26,0,14.0,2.0,5.166666666666667
625806,MALE,26,0,15.0,3.0,5.7125
625806,MALE,26,0,16.0,4.0,3.55
625806,MALE,26,0,19.0,0.0,2.8041666666666667
625806,MALE,26,0,20.0,1.0,7.441666666666666
625806,MALE,26,0,21.0,2.0,7.5875
625806,MALE,26,0,22.0,3.0,5.279166666666667
252566,MALE,32,3,1.0,3.0,8.704166666666667
252566,MALE,32,3,2.0,4.0,6.395833333333333
252566,MALE,32,3,3.0,5.0,8.041666666666666
252566,MALE,32,3,4.0,6.0,5.608333333333333
252566,MALE,32,3,5.0,0.0,7.266666666666667
252566,MALE,32,3,6.0,1.0,6.620833333333334
252566,MALE,32,3,7.0,2.0,5.4875
252566,MALE,32,3,8.0,3.0,8.708333333333334
252566,MALE,32,3,9.0,4.0,9.645833333333334
252566,MALE,32,3,10.0,5.0,5.154166666666667
252566,MALE,32,3,11.0,6.0,7.091666666666667
252566,MALE,32,3,13.0,1.0,8.970833333333333
252566,MALE,32,3,14.0,2.0,6.083333333333333
252566,MALE,32,3,15.0,3.0,9.054166666666667
252566,MALE,32,3,16.0,4.0,6.975
252566,MALE,32,3,17.0,5.0,4.95
252566,MALE,32,3,18.0,6.0,5.133333333333334
252566,MALE,32,3,19.0,0.0,8.7125
252566,MALE,32,3,20.0,1.0,5.375
252566,MALE,32,3,21.0,2.0,8.845833333333333
810252,MALE,33,3,1.0,3.0,2.558333333333333
810252,MALE,33,3,2.0,4.0,5.266666666666667
810252,MALE,33,3,3.0,5.0,5.445833333333334
810252,MALE,33,3,4.0,6.0,8.6
810252,MALE,33,3,5.0,0.0,7.945833333333334
810252,MALE,33,3,6.0,1.0,7.533333333333333
810252,MALE,33,3,7.0,2.0,3.191666666666667
810252,MALE,33,3,8.0,3.0,3.004166666666667
810252,MALE,33,3,9.0,4.0,5.720833333333333
810252,MALE,33,3,10.0,5.0,9.441666666666666
810252,MALE,33,3,11.0,6.0,9.070833333333333
810252,MALE,33,3,12.0,0.0,9.5875
810252,MALE,33,3,13.0,1.0,6.979166666666667
810252,MALE,33,3,14.0,2.0,6.366666666666666
810252,MALE,33,3,15.0,3.0,2.5625
810252,MALE,33,3,16.0,4.0,4.158333333333333
810252,MALE,33,3,17.0,5.0,3.0875
810252,MALE,33,3,18.0,6.0,8.008333333333333
810252,MALE,33,3,19.0,0.0,8.9375
810252,MALE,33,3,20.0,1.0,8.883333333333333
810252,MALE,33,3,21.0,2.0,8.129166666666666
810252,MALE,33,3,22.0,3.0,3.3375
124015,MALE,44,1,2.0,4.0,2.683333333333333
124015,MALE,44,1,3.0,5.0,8.5375
124015,MALE,44,1,4.0,6.0,6.2125
124015,MALE,44,1,5.0,0.0,8.725
124015,MALE,44,1,6.0,1.0,6.979166666666667
124015,MALE,44,1,7.0,2.0,8.9125
124015,MALE,44,1,8.0,3.0,5.733333333333333
124015,MALE,44,1,9.0,4.0,7.4625
124015,MALE,44,1,10.0,5.0,3.7083333333333335
124015,MALE,44,1,11.0,6.0,3.0833333333333335
124015,MALE,44,1,12.0,0.0,5.520833333333333
124015,MALE,44,1,13.0,1.0,7.708333333333333
124015,MALE,44,1,14.0,2.0,7.604166666666667
124015,MALE,44,1,15.0,3.0,7.2125
124015,MALE,44,1,16.0,4.0,7.954166666666667
124015,MALE,44,1,17.0,5.0,7.720833333333333
124015,MALE,44,1,18.0,6.0,8.6
124015,MALE,44,1,19.0,0.0,4.983333333333333
124015,MALE,44,1,20.0,1.0,6.866666666666666
124015,MALE,44,1,21.0,2.0,6.191666666666666
124015,MALE,44,1,22.0,3.0,3.658333333333333
765798,MALE,23,4,1.0,3.0,10.058333333333334
765798,MALE,23,4,2.0,4.0,9.354166666666666
765798,MALE,23,4,3.0,5.0,7.691666666666666
765798,MALE,23,4,4.0,6.0,6.954166666666667
765798,MALE,23,4,5.0,0.0,9.754166666666666
765798,MALE,23,4,6.0,1.0,6.595833333333333
765798,MALE,23,4,7.0,2.0,9.941666666666666
765798,MALE,23,4,8.0,3.0,9.470833333333333
765798,MALE,23,4,9.0,4.0,8.570833333333333
765798,MALE,23,4,10.0,5.0,6.0
765798,MALE,23,4,11.0,6.0,6.679166666666666
765798,MALE,23,4,12.0,0.0,6.4375
765798,MALE,23,4,13.0,1.0,8.633333333333333
765798,MALE,23,4,14.0,2.0,6.325
765798,MALE,23,4,15.0,3.0,9.304166666666667
765798,MALE,23,4,16.0,4.0,6.7125
765798,MALE,23,4,17.0,5.0,6.604166666666667
765798,MALE,23,4,18.0,6.0,10.179166666666667
765798,MALE,23,4,19.0,0.0,8.820833333333333
765798,MALE,23,4,20.0,1.0,6.116666666666666
765798,MALE,23,4,21.0,2.0,9.304166666666667
587700,MALE,65,2,1.0,3.0,2.5458333333333334
587700,MALE,65,2,2.0,4.0,4.2625
587700,MALE,65,2,3.0,5.0,1.9083333333333334
587700,MALE,65,2,5.0,0.0,3.0708333333333333
587700,MALE,65,2,6.0,1.0,6.079166666666667
587700,MALE,65,2,7.0,2.0,4.266666666666667
587700,MALE,65,2,8.0,3.0,4.033333333333333
587700,MALE,65,2,9.0,4.0,7.583333333333333
587700,MALE,65,2,10.0,5.0,1.8541666666666667
587700,MALE,65,2,12.0,0.0,2.404166666666667
587700,MALE,65,2,13.0,1.0,4.104166666666667
587700,MALE,65,2,14.0,2.0,6.9875
587700,MALE,65,2,15.0,3.0,6.958333333333333
587700,MALE,65,2,16.0,4.0,3.2
587700,MALE,65,2,17.0,5.0,3.5791666666666666
587700,MALE,65,2,19.0,0.0,2.5083333333333333
587700,MALE,65,2,20.0,1.0,6.325
587700,MALE,65,2,21.0,2.0,4.258333333333334
587700,MALE,65,2,22.0,3.0,1.3916666666666666
884399,MALE,59,0,1.0,3.0,4.2375
884399,MALE,59,0,3.0,5.0,6.35
884399,MALE,59,0,4.0,6.0,5.416666666666667
884399,MALE,59,0,5.0,0.0,5.470833333333333
884399,MALE,59,0,7.0,2.0,5.741666666666666
884399,MALE,59,0,8.0,3.0,3.379166666666667
884399,MALE,59,0,9.0,4.0,4.45
884399,MALE,59,0,10.0,5.0,4.858333333333333
884399,MALE,59,0,11.0,6.0,3.8666666666666667
884399,MALE,59,0,13.0,1.0,4.566666666666666
884399,MALE,59,0,14.0,2.0,6.95
884399,MALE,59,0,15.0,3.0,4.195833333333334
884399,MALE,59,0,16.0,4.0,5.225
884399,MALE,59,0,17.0,5.0,3.966666666666667
884399,MALE,59,0,18.0,6.0,7.383333333333334
884399,MALE,59,0,19.0,0.0,4.233333333333333
884399,MALE,59,0,20.0,1.0,6.916666666666667
884399,MALE,59,0,21.0,2.0,6.283333333333333
198602,MALE,51,0,1.0,3.0,3.1041666666666665
198602,MALE,51,0,2.0,4.0,4.704166666666667
198602,MALE,51,0,3.0,5.0,5.483333333333333
198602,MALE,51,0,4.0,6.0,4.908333333333333
198602,MALE,51,0,5.0,0.0,3.4125
198602,MALE,51,0,6.0,1.0,1.95
198602,MALE,51,0,7.0,2.0,2.8625
198602,MALE,51,0,8.0,3.0,1.7083333333333333
198602,MALE,51,0,9.0,4.0,1.6708333333333334
198602,MALE,51,0,10.0,5.0,4.016666666666667
198602,MALE,51,0,11.0,6.0,3.7416666666666667
198602,MALE,51,0,12.0,0.0,5.270833333333333
198602,MALE,51,0,13.0,1.0,1.9166666666666667
198602,MALE,51,0,14.0,2.0,2.7416666666666667
198602,MALE,51,0,15.0,3.0,4.029166666666667
198602,MALE,51,0,16.0,4.0,1.3
198602,MALE,51,0,17.0,5.0,7.208333333333333
198602,MALE,51,0,18.0,6.0,5.466666666666667
198602,MALE,51,0,19.0,0.0,1.1541666666666666
198602,MALE,51,0,20.0,1.0,0.7041666666666667
198602,MALE,51,0,21.0,2.0,4.704166666666667
740370,MALE,27,2,1.0,3.0,2.6333333333333333
740370,MALE,27,2,2.0,4.0,10.320833333333333
740370,MALE,27,2,3.0,5.0,6.445833333333334
740370,MALE,27,2,4.0,6.0,9.783333333333333
740370,MALE,27,2,5.0,0.0,8.0375
740370,MALE,27,2,6.0,1.0,8.629166666666666
740370,MALE,27,2,7.0,2.0,9.404166666666667
740370,MALE,27,2,8.0,3.0,7.016666666666667
740370,MALE,27,2,9.0,4.0,8.325
740370,MALE,27,2,10.0,5.0,6.725
740370,MALE,27,2,11.0,6.0,7.125
740370,MALE,27,2,12.0,0.0,7.929166666666666
740370,MALE,27,2,13.0,1.0,7.954166666666667
740370,MALE,27,2,14.0,2.0,9.525
740370,MALE,27,2,15.0,3.0,6.033333333333333
740370,MALE,27,2,16.0,4.0,10.383333333333333
740370,MALE,27,2,17.0,5.0,9.7875
740370,MALE,27,2,18.0,6.0,7.058333333333334
740370,MALE,27,2,19.0,0.0,8.095833333333333
740370,MALE,27,2,20.0,1.0,9.329166666666667
740370,MALE,27,2,21.0,2.0,6.879166666666666
740370,MALE,27,2,22.0,3.0,4.133333333333334
586079,MALE,25,0,5.0,0.0,5.754166666666666
586079,MALE,25,0,6.0,1.0,8.408333333333333
586079,MALE,25,0,7.0,2.0,5.929166666666666
586079,MALE,25,0,9.0,4.0,8.116666666666667
586079,MALE,25,0,12.0,0.0,6.5
586079,MALE,25,0,13.0,1.0,5.829166666666667
586079,MALE,25,0,14.0,2.0,6.595833333333333
586079,MALE,25,0,16.0,4.0,5.395833333333333
586079,MALE,25,0,19.0,0.0,5.475
586079,MALE,25,0,20.0,1.0,8.595833333333333
586079,MALE,25,0,21.0,2.0,8.179166666666667
352080,FEMALE,44,1,1.0,3.0,3.15
352080,FEMALE,44,1,2.0,4.0,3.0166666666666666
352080,FEMALE,44,1,5.0,0.0,1.1
352080,FEMALE,44,1,6.0,1.0,3.075
352080,FEMALE,44,1,7.0,2.0,5.033333333333333
352080,FEMALE,44,1,8.0,3.0,0.6291666666666667
352080,FEMALE,44,1,9.0,4.0,2.120833333333333
352080,FEMALE,44,1,12.0,0.0,0.8625
352080,FEMALE,44,1,13.0,1.0,1.1666666666666667
352080,FEMALE,44,1,14.0,2.0,4.204166666666667
352080,FEMALE,44,1,16.0,4.0,1.0541666666666667
352080,FEMALE,44,1,19.0,0.0,2.779166666666667
352080,FEMALE,44,1,20.0,1.0,0.325
352080,FEMALE,44,1,21.0,2.0,1.8875
644391,MALE,18,0,1.0,3.0,2.904166666666667
644391,MALE,18,0,2.0,4.0,9.445833333333333
644391,MALE,18,0,3.0,5.0,7.175
644391,MALE,18,0,4.0,6.0,5.6875
644391,MALE,18,0,5.0,0.0,5.683333333333334
644391,MALE,18,0,6.0,1.0,5.725
644391,MALE,18,0,7.0,2.0,3.808333333333333
644391,MALE,18,0,8.0,3.0,2.625
644391,MALE,18,0,9.0,4.0,5.325
644391,MALE,18,0,10.0,5.0,2.3875
644391,MALE,18,0,11.0,6.0,6.616666666666666
644391,MALE,18,0,12.0,0.0,3.254166666666667
644391,MALE,18,0,13.0,1.0,2.4
644391,MALE,18,0,14.0,2.0,8.154166666666667
644391,MALE,18,0,15.0,3.0,9.1625
644391,MALE,18,0,16.0,4.0,4.783333333333333
644391,MALE,18,0,17.0,5.0,6.466666666666667
644391,MALE,18,0,18.0,6.0,5.341666666666667
644391,MALE,18,0,19.0,0.0,7.154166666666667
644391,MALE,18,0,20.0,1.0,8.4625
644391,MALE,18,0,21.0,2.0,7.825
644391,MALE,18,0,22.0,3.0,5.2125
152567,MALE,69,0,2.0,4.0,6.220833333333333
152567,MALE,69,0,3.0,5.0,3.1125
152567,MALE,69,0,4.0,6.0,3.4
152567,MALE,69,0,5.0,0.0,7.504166666666666
152567,MALE,69,0,6.0,1.0,6.433333333333334
152567,MALE,69,0,7.0,2.0,3.370833333333333
152567,MALE,69,0,8.0,3.0,3.1375
152567,MALE,69,0,9.0,4.0,3.7583333333333333
152567,MALE,69,0,10.0,5.0,6.895833333333333
152567,MALE,69,0,11.0,6.0,4.491666666666666
152567,MALE,69,0,12.0,0.0,3.6333333333333333
152567,MALE,69,0,13.0,1.0,4.708333333333333
152567,MALE,69,0,14.0,2.0,4.066666666666666
152567,MALE,69,0,15.0,3.0,6.275
152567,MALE,69,0,16.0,4.0,7.070833333333334
152567,MALE,69,0,18.0,6.0,5.608333333333333
152567,MALE,69,0,19.0,0.0,4.495833333333334
152567,MALE,69,0,20.0,1.0,3.191666666666667
152567,MALE,69,0,21.0,2.0,7.404166666666667
181666,FEMALE,25,0,1.0,3.0,0.39166666666666666
181666,FEMALE,25,0,2.0,4.0,0.9541666666666667
181666,FEMALE,25,0,3.0,5.0,1.7625
181666,FEMALE,25,0,4.0,6.0,1.875
181666,FEMALE,25,0,5.0,0.0,3.4
181666,FEMALE,25,0,6.0,1.0,2.908333333333333
181666,FEMALE,25,0,7.0,2.0,1.6375
181666,FEMALE,25,0,8.0,3.0,2.0708333333333333
181666,FEMALE,25,0,9.0,4.0,1.4166666666666667
181666,FEMALE,25,0,10.0,5.0,2.0791666666666666
181666,FEMALE,25,0,11.0,6.0,2.279166666666667
181666,FEMALE,25,0,12.0,0.0,1.2291666666666667
181666,FEMALE,25,0,13.0,1.0,2.279166666666667
181666,FEMALE,25,0,14.0,2.0,1.0583333333333333
181666,FEMALE,25,0,15.0,3.0,0.7708333333333334
181666,FEMALE,25,0,16.0,4.0,0.5625
181666,FEMALE,25,0,17.0,5.0,3.9
181666,FEMALE,25,0,18.0,6.0,1.6875
181666,FEMALE,25,0,19.0,0.0,0.6666666666666666
181666,FEMALE,25,0,20.0,1.0,0.4791666666666667
181666,FEMALE,25,0,21.0,2.0,1.1916666666666667
374435,MALE,25,0,1.0,3.0,2.7916666666666665
374435,MALE,25,0,2.0,4.0,8.116666666666667
374435,MALE,25,0,3.0,5.0,9.179166666666667
374435,MALE,25,0,4.0,6.0,7.833333333333333
374435,MALE,25,0,5.0,0.0,9.758333333333333
374435,MALE,25,0,6.0,1.0,6.029166666666667
374435,MALE,25,0,7.0,2.0,6.979166666666667
374435,MALE,25,0,8.0,3.0,7.966666666666667
374435,MALE,25,0,9.0,4.0,8.545833333333333
374435,MALE,25,0,10.0,5.0,8.016666666666667
374435,MALE,25,0,11.0,6.0,8.133333333333333
374435,MALE,25,0,12.0,0.0,6.983333333333333
374435,MALE,25,0,13.0,1.0,5.508333333333334
374435,MALE,25,0,14.0,2.0,6.266666666666667
374435,MALE,25,0,15.0,3.0,6.741666666666666
374435,MALE,25,0,16.0,4.0,9.275
374435,MALE,25,0,17.0,5.0,8.154166666666667
374435,MALE,25,0,18.0,6.0,8.345833333333333
374435,MALE,25,0,19.0,0.0,7.458333333333333
374435,MALE,25,0,20.0,1.0,7.704166666666667
374435,MALE,25,0,21.0,2.0,5.079166666666667
374435,MALE,25,0,22.0,3.0,5.595833333333333
969810,MALE,50,2,1.0,3.0,6.679166666666666
969810,MALE,50,2,2.0,4.0,6.1375
969810,MALE,50,2,3.0,5.0,6.641666666666667
969810,MALE,50,2,4.0,6.0,6.983333333333333
969810,MALE,50,2,5.0,0.0,6.379166666666666
969810,MALE,50,2,6.0,1.0,7.383333333333334
969810,MALE,50,2,7.0,2.0,6.220833333333333
969810,MALE,50,2,8.0,3.0,7.891666666666667
969810,MALE,50,2,9.0,4.0,9.3
969810,MALE,50,2,10.0,5.0,6.9
969810,MALE,50,2,11.0,6.0,6.275
969810,MALE,50,2,12.0,0.0,8.466666666666667
969810,MALE,50,2,13.0,1.0,8.879166666666666
969810,MALE,50,2,14.0,2.0,8.9
969810,MALE,50,2,15.0,3.0,5.120833333333334
969810,MALE,50,2,16.0,4.0,7.183333333333334
969810,MALE,50,2,17.0,5.0,6.158333333333333
969810,MALE,50,2,18.0,6.0,5.954166666666667
969810,MALE,50,2,19.0,0.0,7.145833333333333
969810,MALE,50,2,20.0,1.0,6.775
969810,MALE,50,2,21.0,2.0,9.033333333333333
424028,MALE,31,2,1.0,3.0,7.495833333333334
424028,MALE,31,2,2.0,4.0,6.920833333333333
424028,MALE,31,2,3.0,5.0,5.004166666666666
424028,MALE,31,2,4.0,6.0,5.683333333333334
424028,MALE,31,2,5.0,0.0,6.425
424028,MALE,31,2,6.0,1.0,5.954166666666667
424028,MALE,31,2,7.0,2.0,6.1125
424028,MALE,31,2,8.0,3.0,6.575
424028,MALE,31,2,9.0,4.0,7.920833333333333
424028,MALE,31,2,10.0,5.0,8.266666666666667
424028,MALE,31,2,11.0,6.0,5.325
424028,MALE,31,2,12.0,0.0,8.320833333333333
424028,MALE,31,2,13.0,1.0,8.804166666666667
424028,MALE,31,2,14.0,2.0,7.558333333333334
424028,MALE,31,2,15.0,3.0,5.220833333333333
424028,MALE,31,2,16.0,4.0,6.741666666666666
424028,MALE,31,2,17.0,5.0,5.691666666666666
424028,MALE,31,2,18.0,6.0,8.304166666666667
424028,MALE,31,2,19.0,0.0,6.154166666666667
